Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,16,13,65,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,17,63,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,14,65,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,13,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,13,68,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,15,64,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,12,68,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,11,18,65,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,11,70,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,16,13,65,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,14,67,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,15,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,16,12,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,11,12,71,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,16,12,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,13,69,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,12,70,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,13,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,10,11,73,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,16,15,63,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,14,65,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,11,12,71,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,14,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,14,65,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,10,13,71,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,14,67,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,8,71,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,12,70,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,10,69,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,10,12,72,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,12,68,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,13,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,15,64,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,14,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,16,15,63,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,15,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,15,65,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,13,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,12,69,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,13,69,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,11,70,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,15,65,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,10,15,69,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,15,65,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,16,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,13,68,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,10,71,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,17,13,64,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,11,16,67,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,12,69,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,11,69,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,15,64,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,15,64,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,11,68,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,11,70,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,15,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,11,12,71,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,13,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,14,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,18,9,67,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,11,15,68,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,14,68,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,16,12,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,12,70,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,13,69,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,12,68,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,10,12,72,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,15,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,13,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,16,64,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,18,12,64,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,14,68,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,12,67,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,12,70,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,15,65,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,13,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,11,70,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,16,64,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,14,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,13,67,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,12,70,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,12,69,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,12,69,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,16,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,15,67,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,18,14,62,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,10,72,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,12,70,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,12,70,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,12,68,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,12,14,68,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,17,13,64,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,14,14,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,15,13,66,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,16,10,68,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,9,13,72,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,10,15,69,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,16,11,67,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,13,11,70,AIC
55,100,200,0.5,2,wide,5,4,4,4,4,4,20,5,11,14,69,AIC
